analysis_label,cell_type,program,mean_usage_in,mean_usage_out,log2_fc_in_vs_out,p_value,fdr,fraction_gt0p01_in,fraction_gt0p01_out,pct_gt0p01_in,pct_gt0p01_out,n_cells_in,n_cells_out
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_81,0.0084617667170287,0.0014144904603529,2.580675616148042,6.246778970663754e-15,3.904236856664846e-14,0.1756756756756756,0.0243824799379784,17.56756756756757,2.4382479937978445,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_86,0.0038376794214685,0.0011902788842525,1.6889337267575784,2.0484229723614913e-06,1.2049546896244069e-05,0.1064189189189189,0.0202853607569915,10.641891891891891,2.0285360756991544,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_74,0.0063101283655747,0.0029146544905604,1.114344214216178,2.548049568364756e-05,0.0001415583093535,0.2398648648648648,0.0762895913662711,23.986486486486484,7.628959136627116,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_73,0.0025919367872667,0.0024418018501519,0.0860843678852668,0.0007591301806769,0.0039954220035628,0.0743243243243243,0.0392922971078856,7.432432432432432,3.929229710788567,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_30,0.0137004872327968,0.0123617993795605,0.1483384327521877,0.0125231138269983,0.0626155691349918,0.3496621621621621,0.2831684388332965,34.96621621621622,28.316843883329657,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_20,0.0151344191984285,0.0182372660874866,-0.269056146863577,0.0316542244393897,0.150734402092332,0.3766891891891892,0.3056615204522234,37.66891891891892,30.56615204522234,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_85,0.0023911042446273,0.001264384672028,0.9192410398672776,0.0538060502472972,0.2445729556695327,0.0574324324324324,0.0200697229053606,5.743243243243244,2.006972290536065,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_1,0.0133189846631912,0.0484012941270193,-1.8615614368429063,1.0,1.0,0.3716216216216216,0.9014380991009956,37.16216216216216,90.14380991009956,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_10,0.0044232937133948,0.0287082690459654,-2.698273122856877,1.0,1.0,0.1537162162162162,0.6948827084114165,15.371621621621625,69.48827084114166,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_100,0.0002025886376123,0.0001723514009347,0.2331989865518882,1.0,1.0,0.0016891891891891,0.0012527532332842,0.1689189189189189,0.1252753233284216,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_11,0.0010538937931122,0.0240412178778939,-4.511707282103095,1.0,1.0,0.0287162162162162,0.4260849921189499,2.871621621621622,42.608499211894994,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_12,0.0035030342356416,0.024526133630173,-2.8076424752491853,1.0,1.0,0.1418918918918918,0.6990363041725924,14.18918918918919,69.90363041725925,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_13,0.0024819720685197,0.0231328926374906,-3.220386374261234,1.0,1.0,0.081081081081081,0.5261717606830586,8.108108108108109,52.61717606830586,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_14,0.0059618465450893,0.0226887776446753,-1.9281475609904708,1.0,1.0,0.2043918918918918,0.6122061292492209,20.43918918918919,61.220612924922094,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_15,0.0079483844738542,0.0218455293105475,-1.4586043823490418,1.0,1.0,0.2939189189189189,0.4762515980305076,29.39189189189189,47.62515980305076,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_16,0.0016828941697736,0.0197053959369398,-3.5495735939870037,1.0,1.0,0.0608108108108108,0.4738539104897546,6.081081081081082,47.385391048975464,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_17,0.0007080524076331,0.0204334935427945,-4.850933959917657,1.0,1.0,0.0219594594594594,0.4377910469217697,2.195945945945946,43.779104692176965,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_18,0.0025023108045232,0.0184954165155786,-2.885834393112496,1.0,1.0,0.089527027027027,0.538781440768903,8.952702702702704,53.8781440768903,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_19,0.007559850142861,0.0185123324986315,-1.2920570273880387,1.0,1.0,0.2736486486486486,0.6210678181043379,27.364864864864863,62.10678181043379,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_2,0.014210110695253,0.0407934387450643,-1.5214192672071527,1.0,1.0,0.3885135135135135,0.7532230157466974,38.85135135135135,75.32230157466974,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_21,0.0017667727247876,0.0177299629566592,-3.3270004161734525,1.0,1.0,0.0456081081081081,0.3373654188765267,4.5608108108108105,33.73654188765268,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_22,0.0005232614499653,0.0169691182455574,-5.019233142984325,1.0,1.0,0.0152027027027027,0.3139995173819511,1.5202702702702704,31.39995173819511,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_23,0.004896181607669,0.0140211378092731,-1.5178742602768294,1.0,1.0,0.1570945945945946,0.4566644931740351,15.70945945945946,45.66644931740351,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_24,0.0075904519331516,0.0159515599985161,-1.0714397301213088,1.0,1.0,0.2398648648648648,0.456438586853279,23.986486486486484,45.6438586853279,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_25,0.0058893266391766,0.0147930897939974,-1.3287486714918528,1.0,1.0,0.1655405405405405,0.432092046557239,16.554054054054053,43.2092046557239,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_26,0.0005526366772339,0.0147704587826447,-4.74023700128,1.0,1.0,0.018581081081081,0.3760159366640824,1.858108108108108,37.60159366640824,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_27,0.0002794131372226,0.0141152329178317,-5.6587042100058325,1.0,1.0,0.0101351351351351,0.2489128258313609,1.0135135135135136,24.891282583136093,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_28,0.0040591517278777,0.0147814471728024,-1.8645370922194155,1.0,1.0,0.152027027027027,0.3974462317285427,15.202702702702704,39.74462317285427,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_29,0.0041115385373042,0.0135572499898094,-1.7213140648944176,1.0,1.0,0.143581081081081,0.3426639489451715,14.358108108108109,34.26639489451715,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_3,0.0146169395132117,0.0353863998870613,-1.2755536633446738,1.0,1.0,0.3226351351351351,0.636321628989942,32.263513513513516,63.6321628989942,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_31,0.0036073430897143,0.0111005664380267,-1.6216244784968223,1.0,1.0,0.1131756756756756,0.3634627331584271,11.317567567567568,36.34627331584271,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_32,0.0034913585906295,0.012235184725835,-1.8091751419639364,1.0,1.0,0.1216216216216216,0.3245195640008009,12.162162162162163,32.45195640008009,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_33,0.0031230657960233,0.0105342028346828,-1.7540459496247272,1.0,1.0,0.081081081081081,0.2603519004369233,8.108108108108109,26.035190043692335,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_35,0.0009287224024397,0.0104535626147227,-3.492602040831781,1.0,1.0,0.0354729729729729,0.3126338109882888,3.547297297297298,31.26338109882888,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_36,0.0035343603101241,0.0104140298698927,-1.559007152230394,1.0,1.0,0.1283783783783783,0.3056820573904739,12.837837837837837,30.568205739047393,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_37,0.00345847264067,0.0096039891712451,-1.4734984663854016,1.0,1.0,0.0844594594594594,0.1973343054150771,8.445945945945946,19.73343054150772,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_39,0.0025376299340928,0.0096419109066275,-1.9258369856788695,1.0,1.0,0.0861486486486486,0.3067961862905669,8.614864864864865,30.679618629056687,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_4,0.0014077570698961,0.0319918358465217,-4.506232502558513,1.0,1.0,0.0439189189189189,0.5550620985670351,4.391891891891892,55.506209856703514,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_40,0.0089300257427056,0.00957586246974,-0.1007380870594992,0.999999999991564,1.0,0.2263513513513513,0.2695370460694867,22.635135135135133,26.953704606948676,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_42,0.0006864195175259,0.0088301377480627,-3.685271525508935,1.0,1.0,0.0219594594594594,0.1378798691797033,2.195945945945946,13.787986917970334,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_43,0.0015435699702981,0.007191459906011,-2.2200130593529237,1.0,1.0,0.0574324324324324,0.233669283414882,5.743243243243244,23.366928341488208,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_44,0.0044597607003064,0.0074328661603929,-0.7369522002387433,0.9999999999934333,1.0,0.1587837837837837,0.1995009524005113,15.878378378378375,19.950095240051137,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_45,0.0002592454725598,0.0073123034131263,-4.817929867176243,1.0,1.0,0.0050675675675675,0.1469161220099501,0.5067567567567568,14.691612200995014,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_46,0.0073843710293309,0.0075150459081639,-0.0253068706236571,0.9999999999998896,1.0,0.2347972972972972,0.2884002238526269,23.47972972972973,28.840022385262692,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_47,0.0010548334978753,0.0067025472806222,-2.667693046682053,1.0,1.0,0.0371621621621621,0.1820907629985983,3.716216216216216,18.20907629985983,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_48,0.0007590928091137,0.0071724287745461,-3.2401118470013324,1.0,1.0,0.0287162162162162,0.1272057955239743,2.871621621621622,12.720579552397432,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_5,0.0064497114942523,0.0302878008424152,-2.2314301206145704,1.0,1.0,0.2128378378378378,0.5592208285627737,21.283783783783782,55.92208285627736,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_50,0.0019033905526498,0.0067346527614602,-1.8230314030354768,1.0,1.0,0.0743243243243243,0.1742302498831961,7.432432432432432,17.423024988319614,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_51,0.0026142108924503,0.0064437048194043,-1.3015145486843256,0.999917731332198,1.0,0.0929054054054054,0.1399643684121352,9.29054054054054,13.996436841213528,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_52,0.0090232236031929,0.0058466661813948,0.6260286283425113,0.9999805665386268,1.0,0.2331081081081081,0.0981871017759317,23.31081081081081,9.818710177593172,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_53,0.0004426919227359,0.0051874419637343,-3.5506453543223913,1.0,1.0,0.0118243243243243,0.0533138916984561,1.1824324324324325,5.331389169845614,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_54,0.0013904495345058,0.0061379437689426,-2.1422032425656896,0.9992407995253214,1.0,0.0422297297297297,0.1219380708627054,4.222972972972973,12.193807086270542,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_55,0.0009088384083798,0.0063035712092342,-2.794072331563804,1.0,1.0,0.0202702702702702,0.1358877861693989,2.027027027027027,13.588778616939893,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_56,9.100782306264402e-05,0.0052133121665853,-5.840050298267626,1.0,1.0,0.0016891891891891,0.0944853186562681,0.1689189189189189,9.448531865626814,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_58,0.0009308252284877,0.0049159149600481,-2.4008764841822305,1.0,1.0,0.0219594594594594,0.0608509480364119,2.195945945945946,6.0850948036412,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_59,0.0062243973619885,0.0047565816051938,0.3880089629313438,0.5262200612971615,1.0,0.1858108108108108,0.1371200024644326,18.58108108108108,13.71200024644326,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_6,0.0004507014493996,0.0289057431928126,-6.003037114927652,1.0,1.0,0.0168918918918918,0.563882713545651,1.6891891891891893,56.3882713545651,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_60,0.0030854225587309,0.0047493695287718,-0.622267762150907,1.0,1.0,0.0726351351351351,0.1427830631870247,7.263513513513513,14.278306318702477,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_61,0.0031176839611213,0.0049507884141026,-0.667183431844135,0.9999999982859192,1.0,0.0912162162162162,0.1521735782020937,9.12162162162162,15.217357820209374,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_64,0.0019948914363377,0.0043994648885706,-1.141017426761033,0.94397997102234,1.0,0.0658783783783783,0.0620934328005709,6.587837837837837,6.209343280057093,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_7,0.0088444437607862,0.0290535436858491,-1.7158707098523962,1.0,1.0,0.277027027027027,0.691535187476575,27.7027027027027,69.1535187476575,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_71,0.0005164215635254,0.0028045136111471,-2.4411271579470584,0.9999997387176504,1.0,0.0118243243243243,0.0351387013467097,1.1824324324324325,3.5138701346709724,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_72,0.0025543862867276,0.0026745015964907,-0.0662933266019207,0.9999999999999816,1.0,0.0574324324324324,0.0391896124166328,5.743243243243244,3.918961241663286,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_75,0.0002490744949887,0.0021797294718494,-3.129494758074074,1.0,1.0,0.0050675675675675,0.0226009005447422,0.5067567567567568,2.2600900544742286,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_76,0.0024423870319279,0.0029953802290587,-0.2944472045658595,0.9997348209088154,1.0,0.0945945945945946,0.1117158098484887,9.45945945945946,11.171580984848871,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_77,0.0013372638428301,0.0019382366872148,-0.5354602833191884,0.9999999999960898,1.0,0.0202702702702702,0.0403653521314774,2.027027027027027,4.036535213147748,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_79,0.0103043300809604,0.0017434343289873,2.5632460986226837,0.7774494055619268,1.0,0.1114864864864864,0.0126404854932202,11.14864864864865,1.2640485493220244,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_8,0.0012906204370267,0.0284176691627775,-4.4606504804855085,1.0,1.0,0.0574324324324324,0.6332872963634216,5.743243243243244,63.32872963634216,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_80,0.0014309013213555,0.0014806634036036,-0.0493194953681245,0.9999971308630526,1.0,0.0304054054054054,0.0259535557141463,3.040540540540541,2.5953555714146357,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_82,0.001251045291496,0.0012773217894325,-0.029987977987411,0.99977734157335,1.0,0.027027027027027,0.0271446981326788,2.702702702702702,2.714469813267889,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_84,0.0011243711004143,0.0014266213363118,-0.3434839058203008,0.9999999826790232,1.0,0.0219594594594594,0.0326434633492665,2.195945945945946,3.2643463349266573,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_87,0.0014887716773426,0.0017668594437037,-0.247064608715008,0.9999999999999925,1.0,0.0219594594594594,0.0151613946634765,2.195945945945946,1.5161394663476595,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_88,0.0002045113475391,0.0012482679233362,-2.6096689232333508,0.9999999999999952,1.0,0.0016891891891891,0.0218153626566583,0.1689189189189189,2.1815362656658333,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_89,0.0017251327234713,0.0007455816997477,1.210267906827403,0.7391700867135511,1.0,0.0641891891891891,0.0084920239666069,6.418918918918918,0.8492023966606939,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_9,0.0006744895922715,0.0276420736256634,-5.356923767672985,1.0,1.0,0.0287162162162162,0.593923119971659,2.871621621621622,59.392311997165905,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_90,0.0003542126109282,0.0006062312985992,-0.7752510676802465,0.9999999922057146,1.0,0.0033783783783783,0.0052112480810798,0.3378378378378378,0.5211248081079832,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_91,0.0005283478419723,0.0006888555173391,-0.3827127311057757,0.9999990610286432,1.0,0.0118243243243243,0.0102479321870298,1.1824324324324325,1.0247932187029896,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_92,0.0016646207135568,0.0007668872177054,1.1181061514114548,0.999992472638352,1.0,0.0304054054054054,0.0109513223221116,3.040540540540541,1.0951322322111607,592,194771
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Cycling artery,Program_93,0.0004551946797677,0.0004748590795046,-0.0610156117484829,0.9759294686945088,1.0,0.0016891891891891,0.005878698574223,0.1689189189189189,0.5878698574223062,592,194771
